Function:Linear
ANN Hyperparameters: activation function Hyperbolic Tangent, layer arch [1, 7, 7, 1]
epoch:032 ,particle:18, par err:0.0259, best part err:0.0061, best swarm err:0.0061
epoch:032 ,particle:19, par err:0.0188, best part err:0.0067, best swarm err:0.0061
epoch:032 ,particle:20, par err:0.0210, best part err:0.0067, best swarm err:0.0061

-------------------------------------------------------------------------------------
epoch:033 ,particle:01, par err:0.0110, best part err:0.0069, best swarm err:0.0061
epoch:033 ,particle:02, par err:0.0123, best part err:0.0063, best swarm err:0.0061
epoch:033 ,particle:03, par err:0.0108, best part err:0.0066, best swarm err:0.0061
epoch:033 ,particle:04, par err:0.0123, best part err:0.0067, best swarm err:0.0061
epoch:033 ,particle:05, par err:0.0459, best part err:0.0104, best swarm err:0.0061
epoch:033 ,particle:06, par err:0.0066, best part err:0.0066, best swarm err:0.0061
epoch:033 ,particle:07, par err:0.0953, best part err:0.0064, best swarm err:0.0061
epoch:033 ,particle:08, par err:0.0094, best part err:0.0067, best swarm err:0.0061
epoch:033 ,particle:09, par err:0.0119, best part err:0.0105, best swarm err:0.0061
epoch:033 ,particle:10, par err:0.0113, best part err:0.0069, best swarm err:0.0061
epoch:033 ,particle:11, par err:0.0071, best part err:0.0068, best swarm err:0.0061
epoch:033 ,particle:12, par err:0.0202, best part err:0.0141, best swarm err:0.0061
epoch:033 ,particle:13, par err:0.0089, best part err:0.0067, best swarm err:0.0061
epoch:033 ,particle:14, par err:0.0121, best part err:0.0068, best swarm err:0.0061
epoch:033 ,particle:15, par err:0.0090, best part err:0.0067, best swarm err:0.0061
epoch:033 ,particle:16, par err:0.0121, best part err:0.0070, best swarm err:0.0061
epoch:033 ,particle:17, par err:0.0119, best part err:0.0070, best swarm err:0.0061
epoch:033 ,particle:18, par err:0.0212, best part err:0.0061, best swarm err:0.0061
epoch:033 ,particle:19, par err:0.0144, best part err:0.0067, best swarm err:0.0061
epoch:033 ,particle:20, par err:0.0093, best part err:0.0067, best swarm err:0.0061

-------------------------------------------------------------------------------------
epoch:034 ,particle:01, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:034 ,particle:02, par err:0.0081, best part err:0.0063, best swarm err:0.0060
epoch:034 ,particle:03, par err:0.0064, best part err:0.0064, best swarm err:0.0060
epoch:034 ,particle:04, par err:0.0091, best part err:0.0067, best swarm err:0.0060
epoch:034 ,particle:05, par err:0.1352, best part err:0.0104, best swarm err:0.0060
epoch:034 ,particle:06, par err:0.0261, best part err:0.0066, best swarm err:0.0060
epoch:034 ,particle:07, par err:0.0105, best part err:0.0064, best swarm err:0.0060
epoch:034 ,particle:08, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:034 ,particle:09, par err:0.0425, best part err:0.0105, best swarm err:0.0060
epoch:034 ,particle:10, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:034 ,particle:11, par err:0.0270, best part err:0.0068, best swarm err:0.0060
epoch:034 ,particle:12, par err:0.0607, best part err:0.0141, best swarm err:0.0060
epoch:034 ,particle:13, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:034 ,particle:14, par err:0.1458, best part err:0.0068, best swarm err:0.0060
epoch:034 ,particle:15, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:034 ,particle:16, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:034 ,particle:17, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:034 ,particle:18, par err:0.0135, best part err:0.0061, best swarm err:0.0060
epoch:034 ,particle:19, par err:0.0410, best part err:0.0067, best swarm err:0.0060
epoch:034 ,particle:20, par err:0.0060, best part err:0.0060, best swarm err:0.0060

-------------------------------------------------------------------------------------
epoch:035 ,particle:01, par err:0.0079, best part err:0.0060, best swarm err:0.0060
epoch:035 ,particle:02, par err:0.0062, best part err:0.0062, best swarm err:0.0060
epoch:035 ,particle:03, par err:0.0153, best part err:0.0064, best swarm err:0.0060
epoch:035 ,particle:04, par err:0.0063, best part err:0.0063, best swarm err:0.0060
epoch:035 ,particle:05, par err:0.1182, best part err:0.0104, best swarm err:0.0060
epoch:035 ,particle:06, par err:0.0191, best part err:0.0066, best swarm err:0.0060
epoch:035 ,particle:07, par err:0.1403, best part err:0.0064, best swarm err:0.0060
epoch:035 ,particle:08, par err:0.0092, best part err:0.0060, best swarm err:0.0060
epoch:035 ,particle:09, par err:0.0078, best part err:0.0078, best swarm err:0.0060
epoch:035 ,particle:10, par err:0.0076, best part err:0.0060, best swarm err:0.0060
epoch:035 ,particle:11, par err:0.0078, best part err:0.0068, best swarm err:0.0060
epoch:035 ,particle:12, par err:0.2398, best part err:0.0141, best swarm err:0.0060
epoch:035 ,particle:13, par err:0.0093, best part err:0.0060, best swarm err:0.0060
epoch:035 ,particle:14, par err:0.0098, best part err:0.0068, best swarm err:0.0060
epoch:035 ,particle:15, par err:0.0097, best part err:0.0060, best swarm err:0.0060
epoch:035 ,particle:16, par err:0.0074, best part err:0.0060, best swarm err:0.0060
epoch:035 ,particle:17, par err:0.0077, best part err:0.0060, best swarm err:0.0060
epoch:035 ,particle:18, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:035 ,particle:19, par err:0.0074, best part err:0.0067, best swarm err:0.0060
epoch:035 ,particle:20, par err:0.0092, best part err:0.0060, best swarm err:0.0060

-------------------------------------------------------------------------------------
epoch:036 ,particle:01, par err:0.0121, best part err:0.0060, best swarm err:0.0060
epoch:036 ,particle:02, par err:0.0096, best part err:0.0062, best swarm err:0.0060
epoch:036 ,particle:03, par err:0.0119, best part err:0.0064, best swarm err:0.0060
epoch:036 ,particle:04, par err:0.0103, best part err:0.0063, best swarm err:0.0060
epoch:036 ,particle:05, par err:0.0257, best part err:0.0104, best swarm err:0.0060
epoch:036 ,particle:06, par err:0.0107, best part err:0.0066, best swarm err:0.0060
epoch:036 ,particle:07, par err:0.1239, best part err:0.0064, best swarm err:0.0060
epoch:036 ,particle:08, par err:0.0102, best part err:0.0060, best swarm err:0.0060
epoch:036 ,particle:09, par err:0.0428, best part err:0.0078, best swarm err:0.0060
epoch:036 ,particle:10, par err:0.0124, best part err:0.0060, best swarm err:0.0060
epoch:036 ,particle:11, par err:0.0097, best part err:0.0068, best swarm err:0.0060
epoch:036 ,particle:12, par err:0.0253, best part err:0.0141, best swarm err:0.0060
epoch:036 ,particle:13, par err:0.0095, best part err:0.0060, best swarm err:0.0060
epoch:036 ,particle:14, par err:0.0371, best part err:0.0068, best swarm err:0.0060
epoch:036 ,particle:15, par err:0.0096, best part err:0.0060, best swarm err:0.0060
epoch:036 ,particle:16, par err:0.0135, best part err:0.0060, best swarm err:0.0060
epoch:036 ,particle:17, par err:0.0132, best part err:0.0060, best swarm err:0.0060
epoch:036 ,particle:18, par err:0.0109, best part err:0.0060, best swarm err:0.0060
epoch:036 ,particle:19, par err:0.0062, best part err:0.0062, best swarm err:0.0060
epoch:036 ,particle:20, par err:0.0100, best part err:0.0060, best swarm err:0.0060

-------------------------------------------------------------------------------------
epoch:037 ,particle:01, par err:0.0076, best part err:0.0060, best swarm err:0.0060
epoch:037 ,particle:02, par err:0.0091, best part err:0.0062, best swarm err:0.0060
epoch:037 ,particle:03, par err:0.0087, best part err:0.0064, best swarm err:0.0060
epoch:037 ,particle:04, par err:0.0105, best part err:0.0063, best swarm err:0.0060
epoch:037 ,particle:05, par err:0.0140, best part err:0.0104, best swarm err:0.0060
epoch:037 ,particle:06, par err:0.0066, best part err:0.0066, best swarm err:0.0060
epoch:037 ,particle:07, par err:0.0725, best part err:0.0064, best swarm err:0.0060
epoch:037 ,particle:08, par err:0.0083, best part err:0.0060, best swarm err:0.0060
epoch:037 ,particle:09, par err:0.0570, best part err:0.0078, best swarm err:0.0060
epoch:037 ,particle:10, par err:0.0074, best part err:0.0060, best swarm err:0.0060
epoch:037 ,particle:11, par err:0.0080, best part err:0.0068, best swarm err:0.0060
epoch:037 ,particle:12, par err:0.0081, best part err:0.0081, best swarm err:0.0060
epoch:037 ,particle:13, par err:0.0084, best part err:0.0060, best swarm err:0.0060
epoch:037 ,particle:14, par err:0.0836, best part err:0.0068, best swarm err:0.0060
epoch:037 ,particle:15, par err:0.0085, best part err:0.0060, best swarm err:0.0060
epoch:037 ,particle:16, par err:0.0072, best part err:0.0060, best swarm err:0.0060
epoch:037 ,particle:17, par err:0.0074, best part err:0.0060, best swarm err:0.0060
epoch:037 ,particle:18, par err:0.0197, best part err:0.0060, best swarm err:0.0060
epoch:037 ,particle:19, par err:0.0338, best part err:0.0062, best swarm err:0.0060
epoch:037 ,particle:20, par err:0.0083, best part err:0.0060, best swarm err:0.0060

-------------------------------------------------------------------------------------
epoch:038 ,particle:01, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:038 ,particle:02, par err:0.0071, best part err:0.0062, best swarm err:0.0060
epoch:038 ,particle:03, par err:0.0061, best part err:0.0061, best swarm err:0.0060
epoch:038 ,particle:04, par err:0.0074, best part err:0.0063, best swarm err:0.0060
epoch:038 ,particle:05, par err:0.1141, best part err:0.0104, best swarm err:0.0060
epoch:038 ,particle:06, par err:0.0093, best part err:0.0066, best swarm err:0.0060
epoch:038 ,particle:07, par err:0.0147, best part err:0.0064, best swarm err:0.0060
epoch:038 ,particle:08, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:038 ,particle:09, par err:0.0213, best part err:0.0078, best swarm err:0.0060
epoch:038 ,particle:10, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:038 ,particle:11, par err:0.0078, best part err:0.0068, best swarm err:0.0060
epoch:038 ,particle:12, par err:0.0103, best part err:0.0081, best swarm err:0.0060
epoch:038 ,particle:13, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:038 ,particle:14, par err:0.0078, best part err:0.0068, best swarm err:0.0060
epoch:038 ,particle:15, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:038 ,particle:16, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:038 ,particle:17, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:038 ,particle:18, par err:0.0083, best part err:0.0060, best swarm err:0.0060
epoch:038 ,particle:19, par err:0.0313, best part err:0.0062, best swarm err:0.0060
epoch:038 ,particle:20, par err:0.0060, best part err:0.0060, best swarm err:0.0060

-------------------------------------------------------------------------------------
epoch:039 ,particle:01, par err:0.0070, best part err:0.0060, best swarm err:0.0060
epoch:039 ,particle:02, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:039 ,particle:03, par err:0.0070, best part err:0.0061, best swarm err:0.0060
epoch:039 ,particle:04, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:039 ,particle:05, par err:0.0936, best part err:0.0104, best swarm err:0.0060
epoch:039 ,particle:06, par err:0.0139, best part err:0.0066, best swarm err:0.0060
epoch:039 ,particle:07, par err:0.0882, best part err:0.0064, best swarm err:0.0060
epoch:039 ,particle:08, par err:0.0065, best part err:0.0060, best swarm err:0.0060
epoch:039 ,particle:09, par err:0.0068, best part err:0.0068, best swarm err:0.0060
epoch:039 ,particle:10, par err:0.0071, best part err:0.0060, best swarm err:0.0060
epoch:039 ,particle:11, par err:0.0197, best part err:0.0068, best swarm err:0.0060
epoch:039 ,particle:12, par err:0.0338, best part err:0.0081, best swarm err:0.0060
epoch:039 ,particle:13, par err:0.0064, best part err:0.0060, best swarm err:0.0060
epoch:039 ,particle:14, par err:0.0241, best part err:0.0068, best swarm err:0.0060
epoch:039 ,particle:15, par err:0.0063, best part err:0.0060, best swarm err:0.0060
epoch:039 ,particle:16, par err:0.0075, best part err:0.0060, best swarm err:0.0060
epoch:039 ,particle:17, par err:0.0073, best part err:0.0060, best swarm err:0.0060
epoch:039 ,particle:18, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:039 ,particle:19, par err:0.0201, best part err:0.0062, best swarm err:0.0060
epoch:039 ,particle:20, par err:0.0064, best part err:0.0060, best swarm err:0.0060

-------------------------------------------------------------------------------------
epoch:040 ,particle:01, par err:0.0088, best part err:0.0060, best swarm err:0.0060
epoch:040 ,particle:02, par err:0.0067, best part err:0.0060, best swarm err:0.0060
epoch:040 ,particle:03, par err:0.0087, best part err:0.0061, best swarm err:0.0060
epoch:040 ,particle:04, par err:0.0070, best part err:0.0060, best swarm err:0.0060
epoch:040 ,particle:05, par err:0.0434, best part err:0.0104, best swarm err:0.0060
epoch:040 ,particle:06, par err:0.0065, best part err:0.0065, best swarm err:0.0060
epoch:040 ,particle:07, par err:0.1214, best part err:0.0064, best swarm err:0.0060
epoch:040 ,particle:08, par err:0.0105, best part err:0.0060, best swarm err:0.0060
epoch:040 ,particle:09, par err:0.0162, best part err:0.0068, best swarm err:0.0060
epoch:040 ,particle:10, par err:0.0084, best part err:0.0060, best swarm err:0.0060
epoch:040 ,particle:11, par err:0.0062, best part err:0.0062, best swarm err:0.0060
epoch:040 ,particle:12, par err:0.0190, best part err:0.0081, best swarm err:0.0060
epoch:040 ,particle:13, par err:0.0106, best part err:0.0060, best swarm err:0.0060
epoch:040 ,particle:14, par err:0.0092, best part err:0.0068, best swarm err:0.0060
epoch:040 ,particle:15, par err:0.0104, best part err:0.0060, best swarm err:0.0060
epoch:040 ,particle:16, par err:0.0080, best part err:0.0060, best swarm err:0.0060
epoch:040 ,particle:17, par err:0.0084, best part err:0.0060, best swarm err:0.0060
epoch:040 ,particle:18, par err:0.0067, best part err:0.0060, best swarm err:0.0060
epoch:040 ,particle:19, par err:0.0069, best part err:0.0062, best swarm err:0.0060
epoch:040 ,particle:20, par err:0.0105, best part err:0.0060, best swarm err:0.0060

-------------------------------------------------------------------------------------
epoch:041 ,particle:01, par err:0.0061, best part err:0.0060, best swarm err:0.0060
epoch:041 ,particle:02, par err:0.0080, best part err:0.0060, best swarm err:0.0060
epoch:041 ,particle:03, par err:0.0062, best part err:0.0061, best swarm err:0.0060
epoch:041 ,particle:04, par err:0.0084, best part err:0.0060, best swarm err:0.0060
epoch:041 ,particle:05, par err:0.0819, best part err:0.0104, best swarm err:0.0060
epoch:041 ,particle:06, par err:0.0126, best part err:0.0065, best swarm err:0.0060
epoch:041 ,particle:07, par err:0.0293, best part err:0.0064, best swarm err:0.0060
epoch:041 ,particle:08, par err:0.0063, best part err:0.0060, best swarm err:0.0060
epoch:041 ,particle:09, par err:0.0296, best part err:0.0068, best swarm err:0.0060
epoch:041 ,particle:10, par err:0.0060, best part err:0.0060, best swarm err:0.0060
epoch:041 ,particle:11, par err:0.0183, best part err:0.0062, best swarm err:0.0060
epoch:041 ,particle:12, par err:0.0065, best part err:0.0065, best swarm err:0.0060
epoch:041 ,particle:13, par err:0.0064, best part err:0.0060, best swarm err:0.0060
epoch:041 ,particle:14, par err:0.0403, best part err:0.0068, best swarm err:0.0060
